simulation_id,weight_opportunity,weight_infrastructure,weight_competitive_headroom,weight_data_confidence,minimum_opportunity,minimum_infrastructure,objective_value,portfolio_iso3
419,0.2948141209069655,0.32987059712058564,0.29111034735188107,0.0842049346205678,278.78783297726534,234.85278825860024,369.01077837505727,BRA|CHN|IND|MEX|USA
420,0.2830594817956835,0.28524365306165766,0.29171732903283176,0.13997953610982708,300.1192886432853,269.72807118130265,369.5392752582533,BRA|CHN|IND|MEX|USA
421,0.3271215634082032,0.25263919727558937,0.23468452253938923,0.18555471677681828,278.53349226556907,233.24663274588983,378.2249723308119,BRA|CHN|IND|MEX|USA
422,0.16159427407957278,0.36925676996609896,0.24852041397634292,0.22062854197798523,283.6037874112412,230.5713016227779,361.05428237314123,BRA|CHN|IND|MEX|USA
423,0.21891105139027187,0.3391745159226307,0.2482810826948467,0.1936333499922508,301.9798905650492,241.2831221743874,366.3185443296427,BRA|CHN|IND|MEX|USA
424,0.22906247439718108,0.3664345270372815,0.25914469696672293,0.14535830159881447,290.26108093749565,259.3293749164883,365.36114122898886,BRA|CHN|IND|MEX|USA
425,0.2629245636927352,0.30337329840529276,0.20922159028471804,0.22448054761725417,289.72571345508317,240.86314152559552,373.7352758384986,BRA|CHN|IND|MEX|USA
426,0.21012166528729484,0.32898048088229304,0.2673051863525026,0.19359266747790957,304.7498052452979,246.125505806556,364.5459521789575,BRA|CHN|IND|MEX|USA
427,0.25080250163261136,0.3607262155980265,0.2611595241225571,0.12731175864680508,306.33020826554775,231.86905001044522,367.0121712488428,BRA|CHN|IND|MEX|USA
428,0.31562489267994015,0.3233579648446951,0.1851844727957768,0.17583266967958808,294.1522896887527,271.4672171773663,378.8417764456319,BRA|CHN|IND|MEX|USA
429,0.3869535765329708,0.28514451848245526,0.19252508528118717,0.1353768197033868,285.4845593449332,271.3960999389844,384.8363106337904,BRA|CHN|IND|MEX|USA
430,0.34425341544542803,0.2529717855429182,0.24445864479020094,0.15831615422145306,310.73002088142505,252.83478939084702,378.7454126412008,BRA|CHN|IND|MEX|USA
431,0.16151405247766248,0.2387710042477316,0.30355081946743045,0.29616412380717544,324.3373235724904,225.49897293402068,361.50349418779706,BRA|CHN|IND|RUS|USA
432,0.1607594978140145,0.29600513964453595,0.26140343549701955,0.28183192704442983,296.2184450678197,271.86645301616227,362.39095346951854,BRA|CHN|IND|MEX|USA
433,0.30953975826078955,0.25897728622445926,0.288840202109176,0.1426427534055754,304.6268303710503,264.54464227312025,372.58402269882487,BRA|CHN|IND|MEX|USA
434,0.3101572590540392,0.27172603165745474,0.3465853455785714,0.07153136370993451,313.6468102768911,227.51716774646826,369.26508303035456,BRA|CHN|IND|RUS|USA
435,0.32018337028633265,0.2801383427327677,0.2346217909740487,0.16505649600685082,287.2782757551938,247.7699725492095,376.81947404528233,BRA|CHN|IND|MEX|USA
436,0.32262011020993664,0.24116763894310644,0.25622635100851937,0.1799858998384375,274.35676520213894,259.7291552691874,376.62142259472483,BRA|CHN|IND|MEX|USA
437,0.26766689764582613,0.29548088348270385,0.2281003861127486,0.20875183275872158,285.2050919652808,261.4229827831154,372.9067031754902,BRA|CHN|IND|MEX|USA
438,0.39935819437153675,0.2874101040287841,0.20427702145804316,0.10895468014163587,308.2929569882548,254.00370794526407,384.7912184891323,BRA|CHN|IND|MEX|USA
439,0.33921887869084477,0.26543103604642865,0.19594876739530093,0.19940131786742563,309.472204064578,250.3346398149766,381.66115372442914,BRA|CHN|IND|MEX|USA
440,0.34114287514411157,0.25280442756879956,0.2589374219774959,0.147115275309593,282.53615229919194,241.22916426443376,377.41619296418884,BRA|CHN|IND|MEX|USA
441,0.2885508166056885,0.2994662720502685,0.2917250418142997,0.12025786952974342,301.3179397006975,260.2726364371581,369.48548265515404,BRA|CHN|IND|MEX|USA
442,0.2804425218078368,0.28858726938423723,0.3462011283597002,0.08476908044822584,297.0712108724721,246.93354320711603,366.33349263751296,BRA|CHN|IND|RUS|USA
443,0.40048479402144116,0.26704862365780624,0.20114062602568286,0.1313259562950699,275.9810747170386,238.46999762036234,385.77569075136256,BRA|CHN|IND|MEX|USA
444,0.2625074811104767,0.2940824541882979,0.3413861387846641,0.1020239259165612,306.36006490433607,271.7582073310479,364.93353484068734,BRA|CHN|IND|RUS|USA
445,0.2908272377830761,0.3010176413528749,0.33548275703945,0.07267236382459909,300.00019602833345,248.02590386315688,366.8312964936697,BRA|CHN|IND|RUS|USA
446,0.45635982476999737,0.2715805634099983,0.12866310221968644,0.1433965096003179,298.3087702491596,272.37287084243104,395.310989926974,BRA|CHN|IND|MEX|USA
447,0.3731036858108579,0.2711899916639848,0.23094886396697162,0.12475745855818585,322.965382675933,252.7089814577668,381.3311584568887,BRA|CHN|IND|MEX|USA
448,0.29811656366192607,0.31129944750197736,0.23080174775966325,0.15978224107643327,319.82855626279223,265.41920030684486,374.4545533833433,BRA|CHN|IND|MEX|USA
449,0.2208216299331602,0.2802830568725834,0.3910391275646847,0.10785618562957176,323.22621779836027,231.08703306024708,361.00323633948165,BRA|CHN|IND|RUS|USA
450,0.32989910587859245,0.2777095689238964,0.2832914007536988,0.10909992444381231,274.94383939274917,274.7061467864735,373.91424846354613,BRA|CHN|IND|MEX|USA
451,0.330391987429831,0.2199347330028722,0.2834789878265137,0.16619429174078312,303.94456724960907,268.30363745554274,375.814033024875,BRA|CHN|IND|MEX|USA
452,0.3245193957843293,0.36468236429926315,0.1764007216176622,0.13439751829874536,271.7338911876028,269.8774365321064,378.830507986454,BRA|CHN|IND|MEX|USA
453,0.4125225738662011,0.2729537814608033,0.1427718825180487,0.17175176215494664,302.92039820377016,251.03916082329124,390.9268798547822,BRA|CHN|IND|MEX|USA
454,0.26316299310688346,0.3344769373640145,0.28841912669237985,0.11394094283672228,286.6456191403216,272.9579962405689,366.708981150874,BRA|CHN|IND|MEX|USA
455,0.3295004099704168,0.24949599578396014,0.2612001909536098,0.15980340329201326,286.0662411785103,225.15171055201074,376.48427637460605,BRA|CHN|IND|MEX|USA
456,0.42818489111142743,0.18503446285985012,0.23796608461386431,0.14881456141485824,301.4978814485327,233.85991006016204,387.6981977556899,BRA|CHN|IND|MEX|USA
457,0.2540348677627151,0.3984556208411901,0.26107821607743853,0.08643129531865623,305.8587641436288,251.8616853979374,366.0330863181397,BRA|CHN|IND|MEX|USA
458,0.3221867086758225,0.33901547855039166,0.19033723479160825,0.14846057798217768,300.9259613205715,264.1527168944475,378.4291236207439,BRA|CHN|IND|MEX|USA
459,0.28806768202447997,0.3668183809060226,0.20246033047970505,0.14265360658979245,273.5607406879853,255.90524662251386,374.0612032767731,BRA|CHN|IND|MEX|USA
460,0.3674029559253724,0.19732199494680897,0.32446059188090215,0.11081445724691644,318.4384514046103,246.77232641040578,377.64082466097796,BRA|CHN|IND|RUS|USA
461,0.21278273600099398,0.1799592925557806,0.3468137214696922,0.26044424997353316,291.99852311908836,235.7577009712191,366.6177299422744,BRA|CHN|IND|RUS|USA
462,0.37329549689586355,0.15223106516022128,0.3649950946649573,0.10947834327895806,310.89912402808733,226.7476280852056,378.91994898967135,BRA|CHN|IND|RUS|USA
463,0.3149038672521409,0.24925363631280292,0.22500722926813857,0.21083526716691767,278.56946417186805,253.1568034593303,378.16232964436244,BRA|CHN|IND|MEX|USA
464,0.310283761326759,0.244433384779721,0.25288709908543233,0.1923957548080877,278.3639419333949,272.09824558443626,375.85097348931754,BRA|CHN|IND|MEX|USA
465,0.3363457584430986,0.22503008691231396,0.33777479089483053,0.10084936374975699,324.69425391317253,231.41735790699389,373.6581861347213,BRA|CHN|IND|RUS|USA
466,0.3620285401036428,0.25376588974572567,0.27704580785021665,0.10715976230041492,292.3735217781146,261.94811258912307,377.5608408749144,BRA|CHN|IND|MEX|USA
467,0.3213155785960422,0.2675648664341286,0.19307920390266728,0.2180403510671619,293.745223662911,245.66229281056013,380.47712004005916,BRA|CHN|IND|MEX|USA
468,0.3832223188597833,0.22364584533977694,0.25751148565660886,0.13562035014383084,296.2383409065147,237.7088342565184,381.60607627306774,BRA|CHN|IND|MEX|USA
469,0.3492054492187715,0.2708573735233087,0.26062268902354435,0.11931448823437533,329.2118190121706,227.47560004119345,377.301624064713,BRA|CHN|IND|MEX|USA
470,0.30843379135456594,0.29857726157499825,0.23622312970245748,0.1567658173679782,329.74504770641533,272.9902739240675,375.22329784855316,BRA|CHN|IND|MEX|USA
471,0.3125275683464396,0.3379262114853322,0.20780091564181238,0.14174530452641593,288.90807784156715,231.62940008078385,376.41477779654576,BRA|CHN|IND|MEX|USA
472,0.3529655639356103,0.3245849391688435,0.21430262389499746,0.10814687300054862,321.34466614276874,242.73144035481607,379.3645053574503,BRA|CHN|IND|MEX|USA
473,0.21739413979358713,0.35281888131286643,0.2549473669017796,0.1748396119917669,305.12333801044593,228.93156599138075,365.2543637953768,BRA|CHN|IND|MEX|USA
474,0.2784355203292747,0.3139556072636169,0.17095694085636856,0.23665193155073996,322.62939765361875,246.48593416616455,377.4615877912974,BRA|CHN|IND|MEX|USA
475,0.20777183731660245,0.3698918125794721,0.2023488933070785,0.2199874567968469,295.3646345408423,262.3995079227904,367.98999678052905,BRA|CHN|IND|MEX|USA
476,0.24632317840713977,0.3358873321948559,0.1916892108835644,0.22610027851443998,274.7071328313669,248.39071310813904,372.77803563445923,BRA|CHN|IND|MEX|USA
477,0.285895713769243,0.3866303864806355,0.19308475262588234,0.13438914712423894,294.8056237624604,274.16678907367105,373.96991008588145,BRA|CHN|IND|MEX|USA
478,0.2564048347557214,0.29251619331458384,0.30968360418417384,0.14139536774552092,318.1492087362915,242.73492084873422,365.94923130552945,BRA|CHN|IND|MEX|USA
479,0.24715693365441774,0.31831010108452884,0.266175985027577,0.16835698023347645,287.66472065000374,233.61009319759938,367.7368115670981,BRA|CHN|IND|MEX|USA
480,0.24525879358237895,0.32582422044450915,0.21593711269663407,0.2129798732764779,282.04212172791273,256.2497026410003,371.17853431745664,BRA|CHN|IND|MEX|USA
481,0.265645478883331,0.3536565144644683,0.2295447180858815,0.15115328856631932,295.46900931649895,227.21620265330043,370.7557397738756,BRA|CHN|IND|MEX|USA
482,0.3456653503208188,0.26303991427553797,0.1722518447385473,0.21904289066509577,315.1479486938154,272.18053092436656,384.0241930046874,BRA|CHN|IND|MEX|USA
483,0.28646368191452953,0.3133510301307718,0.2666190306196173,0.1335662573350815,274.9402543260556,228.15773895192632,370.7914715595616,BRA|CHN|IND|MEX|USA
484,0.31242602195993946,0.29664119581206805,0.26949434583977566,0.12143843638821669,314.4530126357809,237.51403767600533,373.04888442816133,BRA|CHN|IND|MEX|USA
485,0.20931415817205826,0.44206433306589954,0.203329132881006,0.14529237588103627,323.85282134235996,242.30984165952034,365.6849656919061,BRA|CHN|IND|MEX|USA
486,0.3147706136575809,0.15879210245026185,0.3011950061603076,0.2252422777318497,276.10687404862824,237.68502907311543,376.42906917773956,BRA|CHN|IND|RUS|USA
487,0.26327826912234287,0.2609025312137819,0.3491869873182098,0.12663221234566535,322.0039899338341,273.0104370436136,366.3212963478043,BRA|CHN|IND|RUS|USA
488,0.23898311557160484,0.35621008109673813,0.2774427793914192,0.12736402394023771,318.9008521020736,261.9136344862711,365.0382273720512,BRA|CHN|IND|MEX|USA
489,0.26906862580154195,0.25759417132799295,0.3495644121813535,0.12377279068911162,322.3485408598212,254.54423862944103,366.88398112034156,BRA|CHN|IND|RUS|USA
490,0.2952131755893634,0.30790245222817325,0.21629417808905668,0.1805901940934066,302.4173891528163,258.397804147576,375.45391685445367,BRA|CHN|IND|MEX|USA
491,0.4687056208753761,0.33165959057068467,0.1476542533361245,0.05198053521781461,307.7452666877365,249.28818176654673,392.83140266297625,BRA|CHN|IND|MEX|USA
492,0.3448697315660113,0.20898710454390132,0.3124251222237994,0.13371804166628778,282.4213337784433,263.77937458524787,375.8461748932941,BRA|CHN|IND|RUS|USA
493,0.26824110999774997,0.34220880922890934,0.19006167842769084,0.19948840234564968,301.44402713889997,252.12438763865546,374.32889046829064,BRA|CHN|IND|MEX|USA
494,0.3225650418753901,0.21229415811345306,0.30499010753049766,0.160150692480659,293.773885797471,272.1556493689113,374.319428524313,BRA|CHN|IND|RUS|USA
495,0.2426375354673998,0.25634287132162326,0.3019019045454592,0.1991176886655179,286.2935219893687,269.789746998413,366.69220215062904,BRA|CHN|IND|MEX|USA
496,0.24766455356925526,0.2248590137641174,0.3038201836789537,0.22365624898767356,293.6378397924809,244.96953419338024,368.3630933973328,BRA|CHN|IND|RUS|USA
497,0.34668253242143693,0.27450079996268334,0.19136167398659787,0.18745499362928175,314.52206349575187,240.1614510624535,382.2717215077863,BRA|CHN|IND|MEX|USA
498,0.20721411958996674,0.3601491096262777,0.2898807060614186,0.14275606472233698,287.2532694754975,248.8939074793378,361.5967819189485,BRA|CHN|IND|MEX|USA
499,0.307148485143488,0.18271054119643815,0.4107108549816678,0.09943011867840597,285.3102462984379,228.1652555529541,371.2432053063578,BRA|CHN|IND|RUS|USA
500,0.24843814615395113,0.28976094448564693,0.2588895404851591,0.20291136887524283,313.6797413110526,255.34084495512394,369.31500842189473,BRA|CHN|IND|MEX|USA
501,0.2852715402602372,0.33405497671129536,0.1866459150323914,0.19402756799607607,301.24415439460483,227.52349613754,376.1223596619485,BRA|CHN|IND|MEX|USA
502,0.329395041489101,0.21768818035401102,0.21465292776083889,0.2382638503960491,305.12383103111637,243.7480337136426,381.05603028721214,BRA|CHN|IND|MEX|USA
503,0.2064478564086616,0.428066585429818,0.1700556510581373,0.1954299071033831,275.6733707297143,242.399482471326,368.4611649450054,BRA|CHN|IND|MEX|USA
504,0.37651272283413784,0.3379016621723472,0.18983501099964542,0.0957506039938695,280.11600311555895,232.4211522895854,382.5493663986123,BRA|CHN|IND|MEX|USA
505,0.36814618413300987,0.25855890499354395,0.22073098214306505,0.15256392873038122,289.97518673702723,226.6269092312173,382.1508121193808,BRA|CHN|IND|MEX|USA
506,0.254735674685545,0.3424112352779575,0.20882484045656027,0.1940282495799373,291.32729770220743,234.8999053371588,371.8871328761006,BRA|CHN|IND|MEX|USA
507,0.2960115370367892,0.31418592441176746,0.19528040475040684,0.19452213380103653,303.9639004191032,265.2145927524293,376.9100452687261,BRA|CHN|IND|MEX|USA
508,0.30256543267989544,0.3373721884947131,0.2095730578442486,0.15048932098114295,319.885973445703,262.69865682469873,375.55587251886453,BRA|CHN|IND|MEX|USA
509,0.24950163453554397,0.3127525852680144,0.35349268439089504,0.08425309580554645,288.7027752995131,263.1215876681199,362.7203855791729,BRA|CHN|IND|RUS|USA
510,0.2556875207021741,0.26929921174157856,0.26897856462927777,0.20603470292696963,300.38764569578706,227.04599862425505,369.7511898814206,BRA|CHN|IND|MEX|USA
511,0.2104860279824966,0.35975327316458,0.23133587859197852,0.19842482026094505,314.86625182827174,270.87201742035813,366.31331777173534,BRA|CHN|IND|MEX|USA
512,0.31788874371401665,0.31549800612873574,0.1991846539558765,0.16742859620137104,304.78711463772356,236.07744256781697,378.199228489308,BRA|CHN|IND|MEX|USA
513,0.29339455426105465,0.3329057967368871,0.17434361304366602,0.19935603595839232,311.29419070834894,235.86033570189346,377.70184457969157,BRA|CHN|IND|MEX|USA
514,0.325898636022361,0.31949198611428364,0.21174937203553876,0.1428600058278166,280.42479460885596,226.43475956346612,377.7087684605599,BRA|CHN|IND|MEX|USA
515,0.3207883716950551,0.2754149541320352,0.23188752836373475,0.17190914580917496,272.0367072507517,259.77439533469476,377.22631349063215,BRA|CHN|IND|MEX|USA
516,0.31201705763204796,0.2737495535433723,0.27852355165118625,0.13570983717339347,310.0897382359582,228.27864415833793,373.07442780692594,BRA|CHN|IND|MEX|USA
517,0.29335552960938854,0.3555782842552792,0.21109731592316486,0.13996887021216728,319.9306899581628,236.33552128505156,374.16226970747874,BRA|CHN|IND|MEX|USA
518,0.2667149075894927,0.26569531771112753,0.30545007763930204,0.16213969706007766,291.49604028081905,232.02924682996283,367.9110949948347,BRA|CHN|IND|MEX|USA
519,0.225074064879385,0.3855797876799707,0.25772773360163553,0.13161841383900885,280.8259769836107,233.97146211727818,364.54994325449434,BRA|CHN|IND|MEX|USA
520,0.2663365925468418,0.3098991085867099,0.23486089319162248,0.1889034056748257,300.9613925549977,265.8356369727747,371.8240954350363,BRA|CHN|IND|MEX|USA
521,0.431667992742016,0.24779812834826798,0.2402840459169612,0.08024983299275484,280.531417861945,261.4008356085021,385.7415290635908,BRA|CHN|IND|MEX|USA
522,0.3673022727470999,0.3307909617781418,0.1734022940319402,0.12850447144281799,275.55355851622784,267.06382483928115,383.3463627171242,BRA|CHN|IND|MEX|USA
523,0.28834065740654075,0.384494268661253,0.233201068302513,0.0939640056296933,279.85813102116674,256.8414632232533,371.1653002017728,BRA|CHN|IND|MEX|USA
524,0.3007929841595323,0.37272632920776944,0.22099267804146064,0.10548800859123772,293.72005450326765,238.18927609579842,373.4050973664354,BRA|CHN|IND|MEX|USA
525,0.2246923465462371,0.3953020902340737,0.22603680966080594,0.15396875355888337,305.76659627659126,240.34300410488083,366.61984145238574,BRA|CHN|IND|MEX|USA
526,0.31602526875533854,0.21599928009732272,0.30392682913571206,0.16404862201162676,299.37611425842863,235.82164300704542,373.7057559684494,BRA|CHN|IND|RUS|USA
527,0.2758005419066066,0.31623846028284375,0.2457908080800757,0.1621701897304739,271.02835951888255,267.19682054563145,371.4902517085972,BRA|CHN|IND|MEX|USA
528,0.26283415598445126,0.3516441910118112,0.29110180279972514,0.09441985020401229,321.0968524225584,246.84808272057288,365.9222800677919,BRA|CHN|IND|MEX|USA
529,0.32857333731794064,0.2084394909088171,0.19115818589447217,0.27182898587877,287.6742564995229,258.5401917843405,383.08522235309806,BRA|CHN|IND|MEX|USA
530,0.32299728085482693,0.28500748861187347,0.2566432263109444,0.13535200422235533,274.6616693814259,244.37252603666386,375.193195882757,BRA|CHN|IND|MEX|USA
531,0.26860606778172347,0.33260777063606883,0.27487823812306783,0.12390792345913999,299.7807514887165,271.4504932758872,368.20663698900904,BRA|CHN|IND|MEX|USA
532,0.3384995397553697,0.1841130505333418,0.28204560733204975,0.19534180237923882,274.4579557260381,239.74817838512521,377.6910290576948,BRA|CHN|IND|MEX|USA
533,0.3825699711037788,0.27318083404020765,0.20677696827408054,0.13747222658193292,282.86505946370954,246.33913349456915,383.81288443159815,BRA|CHN|IND|MEX|USA
534,0.2290976909824374,0.39046184302492354,0.21726448426622647,0.16317598172641262,292.03490407661326,240.5934147398281,367.77348487540445,BRA|CHN|IND|MEX|USA
535,0.2830597105214783,0.29342508606022516,0.26063503174350766,0.16288017167478888,293.03619270574944,253.7451313129111,371.6413220717541,BRA|CHN|IND|MEX|USA
536,0.3287960137365736,0.2337985801657804,0.2893292282917442,0.14807617780590174,279.838458998522,250.1645060353366,374.7989996449411,BRA|CHN|IND|MEX|USA
537,0.262482091029716,0.2037720585871745,0.36779136442969396,0.16595448595341553,277.1826416550292,264.8360178445809,368.3926945886334,BRA|CHN|IND|RUS|USA
538,0.3311558080416693,0.266957940563847,0.2597476501988539,0.14213860119562988,292.4081486812105,245.153728873286,376.1507953857364,BRA|CHN|IND|MEX|USA
539,0.4097370915200541,0.22911932965800652,0.22069397510045338,0.1404496037214859,312.5737810326122,267.7385350343508,386.20763360838794,BRA|CHN|IND|MEX|USA
540,0.2666167802601198,0.33711214141027707,0.21917877020480048,0.1770923081248028,310.8350211646558,270.7385285801324,372.1553661859121,BRA|CHN|IND|MEX|USA
541,0.3497484376484577,0.2501441262343448,0.21386853062603342,0.18623890549116423,278.66217663956445,274.14883672801557,381.5769108425587,BRA|CHN|IND|MEX|USA
542,0.22521856982267033,0.3474047471955185,0.2382376224999966,0.1891390604818144,302.3467080421444,227.31254139042582,367.28596392394303,BRA|CHN|IND|MEX|USA
543,0.35046118948714294,0.2600750134095397,0.2680421802805882,0.12142161682272908,280.20806206187314,253.6474460783974,377.1802857257169,BRA|CHN|IND|MEX|USA
544,0.3311757526993392,0.2985681478985291,0.22042168646583377,0.14983441293629793,276.1924156766537,230.07193706679914,378.1210134554082,BRA|CHN|IND|MEX|USA
545,0.2971635477246254,0.3118993327724794,0.2899874399954446,0.10094967950745073,312.07889318448554,254.19522082201078,369.8552588372002,BRA|CHN|IND|MEX|USA
546,0.3399705444824363,0.3504031012743183,0.16823573039313175,0.14139062385011386,293.6373821002293,263.18862583775234,381.0672087100777,BRA|CHN|IND|MEX|USA
547,0.4175383304613054,0.15225391111914624,0.2892443123198774,0.1409634460996709,293.0292251350105,236.5493714627664,384.524323381678,BRA|CHN|IND|RUS|USA
548,0.3860826963423093,0.2931509402054675,0.19404383182277987,0.12672253162944336,316.63981403875647,260.85086548663145,384.3955890566453,BRA|CHN|IND|MEX|USA
549,0.20324989261553994,0.3612110755546787,0.33973572333586477,0.09580330849391662,287.5859749528443,233.3303590543321,357.51878393950983,BRA|CHN|IND|RUS|USA
550,0.24598738904143427,0.30996718383149,0.2776469000952707,0.16639852703180502,320.02528676639344,229.632241082626,367.04694600081825,BRA|CHN|IND|MEX|USA
551,0.28534005452843825,0.241642863784216,0.2974609196757946,0.17555616201155125,294.8780985553708,232.15754350279292,370.68835163109185,BRA|CHN|IND|MEX|USA
552,0.29735542876037013,0.3033476913166222,0.2669635731574755,0.13233330676553243,298.1778252822291,267.90674895286975,371.90141301260735,BRA|CHN|IND|MEX|USA
553,0.39073052957880294,0.21727705379715026,0.30539695855733495,0.086595458066712,321.8080277179477,263.14244777376064,378.97871386442085,BRA|CHN|IND|RUS|USA
554,0.34612607851512744,0.3127084425334008,0.23489506789655645,0.10627041105491537,298.1921413525307,257.681491247553,377.6723201042434,BRA|CHN|IND|MEX|USA
555,0.19488986545718806,0.3380291459655735,0.34302460204557933,0.12405638653165905,285.9123754203786,226.5196608532223,357.9164535825428,BRA|CHN|IND|RUS|USA
556,0.3569859881194905,0.33650311370743463,0.18626555820199783,0.12024533997107686,318.9724452306719,254.29650686985727,381.4125330768441,BRA|CHN|IND|MEX|USA
557,0.25015763581934625,0.3802741101222169,0.2411695427087147,0.1283987113497221,283.4597275403669,229.11971276266073,367.85180365091793,BRA|CHN|IND|MEX|USA
558,0.30067967254418015,0.26871194375562235,0.2549101751660704,0.17569820853412696,314.59510737235365,255.42143512058408,374.19269208966784,BRA|CHN|IND|MEX|USA
559,0.2792232924995554,0.4108533560552333,0.18662217371012343,0.12330117773508786,306.66602251667024,241.7307554623912,373.1782095195702,BRA|CHN|IND|MEX|USA
560,0.3799552860126867,0.17775105708379357,0.28501877718606006,0.15727487971745968,300.82794133008423,235.47776175605114,380.75856999328266,BRA|CHN|IND|MEX|USA
561,0.2899726370673383,0.20364586367238308,0.344214144072655,0.16216735518762374,326.8952260012995,269.57422745621733,371.13161091614836,BRA|CHN|IND|RUS|USA
562,0.44873930588101046,0.22204684281282433,0.2127466171411524,0.11646723416501288,328.1868974780244,259.26668281657703,389.9474785308744,BRA|CHN|IND|MEX|USA
563,0.42303759426054616,0.12295315732156094,0.28381353119271335,0.1701957172251796,304.86734232599133,252.5050781865671,386.4902811000853,BRA|CHN|IND|RUS|USA
564,0.27782271559641813,0.35600667074907505,0.22244647339002052,0.14372414026448632,306.4239279675544,247.26514969885292,372.12699246836974,BRA|CHN|IND|MEX|USA
565,0.287548058630364,0.37726825685248355,0.19114095855856744,0.14404272595858503,318.41343697752234,254.51628721389224,374.5452629557541,BRA|CHN|IND|MEX|USA
566,0.40833065361955645,0.2767368242157808,0.21962838002820007,0.09530414213646272,325.666889135638,250.42135639378455,384.63676041053066,BRA|CHN|IND|MEX|USA
567,0.3511973314298522,0.171876462417728,0.31704271476880874,0.159883491383611,324.11763297280254,233.9518734596914,377.9231562265447,BRA|CHN|IND|RUS|USA
568,0.31126670687231894,0.30013318484506196,0.21515934571425605,0.17344076256836308,325.5107503278138,256.69670809601666,376.98837401455853,BRA|CHN|IND|MEX|USA
569,0.40638591189587564,0.2291568662581762,0.20038289211185892,0.1640743297340892,294.7092919140543,262.69333741756293,387.5041630180911,BRA|CHN|IND|MEX|USA
570,0.24642225743301505,0.23214949799382856,0.3390501530687407,0.1823780915044157,292.1047120148912,245.81335938070683,366.8012340464986,BRA|CHN|IND|RUS|USA
571,0.2322115293547882,0.3011412020855702,0.34542686263065936,0.1212204059289821,274.3052062785144,258.34333626226254,362.28596899498166,BRA|CHN|IND|RUS|USA
572,0.1757298362196396,0.35285949576513326,0.36028364489320513,0.11112702312202194,306.0966260296037,267.8923479515819,355.27851466338166,BRA|CHN|IND|RUS|USA
573,0.21443244774394044,0.3249824368194538,0.26082259416278814,0.1997625212738178,296.7721255666694,229.83701988318464,365.49075202687675,BRA|CHN|IND|MEX|USA
574,0.23639705540824635,0.2722428920122172,0.3324036101715007,0.15895644240803566,295.37314364829734,261.4635987218684,364.3805556117413,BRA|CHN|IND|RUS|USA
575,0.4197547511738406,0.24085618573668593,0.23343969902108513,0.10594936406838837,324.6298472875855,255.43547580555503,385.6013061508776,BRA|CHN|IND|MEX|USA
576,0.3019174497551464,0.2854298914939061,0.3217514054159322,0.09090125333501523,300.26164356351114,270.25271502210114,368.81144556966296,BRA|CHN|IND|RUS|USA
577,0.288070160183199,0.22979481589517964,0.36305065765494127,0.11908436626668002,290.78020239775816,271.18896312806436,369.1468758760374,BRA|CHN|IND|RUS|USA
578,0.25037902278258894,0.39131577662063766,0.21759592093089358,0.14070927966587976,286.57942891122,234.2638803238536,369.30535978903913,BRA|CHN|IND|MEX|USA
579,0.33898560272444156,0.30375001479208524,0.18892635837897018,0.16833802410450308,327.911817646936,255.6270627255627,380.9335964429804,BRA|CHN|IND|MEX|USA
580,0.3124956253309449,0.22439141462630116,0.26631161809894754,0.1968013419438063,280.6156476253896,239.68357243016032,375.6442578308537,BRA|CHN|IND|MEX|USA
581,0.30785218117657803,0.32589167130808644,0.24737381909123715,0.11888232842409853,295.6098343761517,241.3081447788943,373.44294242844455,BRA|CHN|IND|MEX|USA
582,0.21593139491415284,0.34862518535983966,0.3590968557239226,0.0763465640020848,275.07987155927935,255.5902202256704,358.41381287284554,BRA|CHN|IND|RUS|USA
583,0.198930276952213,0.4286787785387443,0.23771216355513958,0.13467878095390304,298.75131377068567,257.97455455950507,362.72727554334386,BRA|CHN|IND|MEX|USA
584,0.364979981308253,0.19202696666371832,0.3027063655118068,0.14028668651622184,295.1805256209641,262.26862152449274,378.41329215308417,BRA|CHN|IND|RUS|USA
585,0.21860918119406628,0.29666717843528323,0.3667725186005661,0.11795112177008443,300.7766591866114,251.9655536246212,360.83787707144523,BRA|CHN|IND|RUS|USA
586,0.4363610723578274,0.24538604483942225,0.1877726039934913,0.13048027880925903,307.8837156719526,237.92610641679934,390.1697904413754,BRA|CHN|IND|MEX|USA
587,0.2699295979857165,0.36618225768027807,0.21673714602716407,0.14715099830684134,287.88030158021616,242.1356865297061,371.64346400222075,BRA|CHN|IND|MEX|USA
588,0.2612942485241538,0.2437416575120476,0.21457675466996792,0.2803873392938307,318.33903358480785,253.65274995441706,375.1436054361255,BRA|CHN|IND|MEX|USA
589,0.35275504053214013,0.2804341223306067,0.27330461346115553,0.09350622367609754,279.6644151752005,259.9356518839131,376.28865598410215,BRA|CHN|IND|MEX|USA
590,0.34507734843051563,0.2585425039256701,0.24637042993815808,0.15000971770565621,320.0656703194263,262.6947000711711,378.48011297092677,BRA|CHN|IND|MEX|USA
591,0.20101258042562106,0.2902891808978116,0.2757373912993125,0.23296084737725486,317.8012922070202,257.71992735527414,364.4824599128752,BRA|CHN|IND|MEX|USA
592,0.26473514587852065,0.2936394403435731,0.1622620805730308,0.2793633332048755,314.90465405364716,237.51438857699935,377.76383662445335,BRA|CHN|IND|MEX|USA
