location_id,facility_key,nct_id,facility_name,city,state,postal_code,country_raw,latitude,longitude
bb78448d1901e328298d,d3019dac34260bea8682,NCT01644201,Wharton Medical Clinic and Weight Management Centre,Hamilton,Ontario,,Canada,43.25011,-79.84963
1b40a34c8d48692786f2,06690a4f8829ceb75cda,NCT00375401,Pfizer Investigational Site,Fairhope,Alabama,36532,United States,30.52297,-87.90333
f044591c0bb5de654482,1af8de70b12f5c6e40fa,NCT00375401,Pfizer Investigational Site,Huntsville,Alabama,35801,United States,34.7304,-86.58594
fd8213a70388a0ef9bd8,a4778c624eb9929a17fe,NCT00375401,Pfizer Investigational Site,Mobile,Alabama,36608,United States,30.69436,-88.04305
6f2376c512c4b2058255,cad6f2f81894dbb0bb71,NCT00375401,Pfizer Investigational Site,La Jolla,California,92037,United States,32.84727,-117.2742
27898761663a6590fb67,b8c205a52e7efec9e7b9,NCT00375401,Pfizer Investigational Site,Oakland,California,94609-3223,United States,37.80437,-122.2708
d61084921683f007a5c5,45374cac89c2fc4fef02,NCT00375401,Pfizer Investigational Site,San Diego,California,92128,United States,32.71571,-117.16472
a1821a3e117c00451c29,47665bddc35f2fd47ddb,NCT00375401,Pfizer Investigational Site,San Diego,California,92130,United States,32.71571,-117.16472
fde076c886d5c5e74b68,3b863c4badc22d602d12,NCT00375401,Pfizer Investigational Site,Santa Ana,California,92705,United States,33.74557,-117.86783
27612e34cda05e3d17bb,82997cdf4d98a1bdb384,NCT00375401,Pfizer Investigational Site,Walnut Creek,California,94598,United States,37.90631,-122.06496
6600350f501182d412b8,46b826b794577318d624,NCT00375401,Pfizer Investigational Site,Longmont,Colorado,80501,United States,40.16721,-105.10193
f9020d5235b2cfd4b005,b7e17275081bdff58f81,NCT00375401,Pfizer Investigational Site,Orlando,Florida,32809,United States,28.53834,-81.37924
2db0df1385bb7280fe1e,e167794b61becf0d9b0d,NCT00375401,Pfizer Investigational Site,Atlanta,Georgia,30342,United States,33.749,-84.38798
d67798a7244707c1c659,202d40d6e252a8035f9a,NCT00375401,Pfizer Investigational Site,Honolulu,Hawaii,96814,United States,21.30694,-157.85833
f2322d2a4e992950e889,a8e5480cb25fb23ab03b,NCT00375401,Pfizer Investigational Site,Chicago,Illinois,60610,United States,41.85003,-87.65005
4f7d33564de27c1f9b79,6965623c674213db470c,NCT00375401,Pfizer Investigational Site,Gurnee,Illinois,60031,United States,42.3703,-87.90202
5a072dbcd977af65e65b,c87543fd17c9d6ecf551,NCT00375401,Pfizer Investigational Site,Indianapolis,Indiana,46260,United States,39.76838,-86.15804
9403446ceb083626bc35,e966d18e3368b9940b1f,NCT00375401,Pfizer Investigational Site,Wichita,Kansas,67207,United States,37.69224,-97.33754
b8d41160adebaa0ae56b,d79ac9ba526b1d85eac6,NCT00375401,Pfizer Investigational Site,Lexington,Kentucky,40509,United States,37.98869,-84.47772
a667bcb8f59ffddc16a1,5b90c97d65052d899ded,NCT00375401,Pfizer Investigational Site,Louisville,Kentucky,40213,United States,38.25424,-85.75941
37cd37181e1b4d7974a4,d94fda862372eedcac0e,NCT00375401,Pfizer Investigational Site,Louisville,Kentucky,40223,United States,38.25424,-85.75941
6e9fae60e71f0cc2cb7b,3f11b2afa6937604d9c2,NCT00375401,Pfizer Investigational Site,Madisonville,Kentucky,42431,United States,37.3281,-87.49889
17fbb56c6e4d3f7f74eb,9f570d53dd0674fe0952,NCT00375401,Pfizer Investigational Site,Baton Rouge,Louisiana,70808,United States,30.44332,-91.18747
072372e85635f9ba2477,d25a822b23857b247070,NCT00375401,Pfizer Investigational Site,Baton Rouge,Louisiana,70809,United States,30.44332,-91.18747
9bffd353e334285e93b9,5476ca39573fe52e9e72,NCT00375401,Pfizer Investigational Site,Scarborough,Maine,04074,United States,43.57814,-70.32172
950dbacb6096031f8831,8298ea1e8ce6be8f39df,NCT00375401,Pfizer Investigational Site,Baltimore,Maryland,21201,United States,39.29038,-76.61219
be2f6c6080abb4c87dda,9b7752c74964cd6ea252,NCT00375401,Pfizer Investigational Site,Baltimore,Maryland,21204,United States,39.29038,-76.61219
7614601c22f60522936c,dbef9e9a3a39bf2aa1e7,NCT00375401,Pfizer Investigational Site,Boston,Massachusetts,02114,United States,42.35843,-71.05977
37137d394901baf4fcb8,840e5a20bf2ae911663b,NCT00375401,Pfizer Investigational Site,Milford,Massachusetts,01757,United States,42.13982,-71.51617
c8590ca64a436236189f,8b2d8a82df82fc4b18f7,NCT00375401,Pfizer Investigational Site,North Dartmouth,Massachusetts,02747,United States,41.63899,-70.97032
ca8916d86a1e48405b7c,b96b2427338c8b7ad9d9,NCT00375401,Pfizer Investigational Site,Troy,Michigan,48098,United States,42.60559,-83.14993
41cd05d81b41006b69ff,b049d6f5e93ef8056853,NCT00375401,Pfizer Investigational Site,Chaska,Minnesota,55318,United States,44.78941,-93.60218
daf15feb74aa4318144d,e3a27a8ef0440de58ce7,NCT00375401,Pfizer Investigational Site,Edina,Minnesota,55435,United States,44.88969,-93.34995
5249342934f7dc1227da,9ec273adceb1f5bcd620,NCT00375401,Pfizer Investigational Site,Minneapolis,Minnesota,55415,United States,44.97997,-93.26384
73d1452201e025bc9300,898f97d4f77feef783cf,NCT00375401,Pfizer Investigational Site,Waconia,Minnesota,55387,United States,44.8508,-93.78691
25310e498969916059dc,d8fbdb72e03284535ef8,NCT00375401,Pfizer Investigational Site,Kansas City,Missouri,64114,United States,39.09973,-94.57857
6c044521b618b54bfdc7,0fef32fab7d3ec83b0c3,NCT00375401,Pfizer Investigational Site,Hamilton,New Jersey,08690,United States,40.20706,-74.08125
a4e4e2c519d590885866,196cc598c99d15da3b92,NCT00375401,Pfizer Investigational Site,Albuquerque,New Mexico,87108,United States,35.08449,-106.65114
428c246ea019c20f646e,ead32f0b1a2ae4f2db04,NCT00375401,Pfizer Investigational Site,Endwell,New York,13760,United States,42.11285,-76.02103
814fd06125d427f02ae6,b9a34a247fd97e1414fa,NCT00375401,Pfizer Investigational Site,Kingston,New York,12401,United States,41.92704,-73.99736
ba6007722ffd0398feb5,b34e50f6e5c99e577c06,NCT00375401,Pfizer Investigational Site,Manlius,New York,13104,United States,43.00201,-75.97686
a97bf06b7bb1eb6e6c6c,c93eb78f438937a87347,NCT00375401,Pfizer Investigational Site,New York,New York,10021-7903,United States,40.71427,-74.00597
3bfe8831230284d80fb0,1223e9932f5e047b0b3c,NCT00375401,Pfizer Investigational Site,Rochester,New York,14609,United States,43.15478,-77.61556
3f4e772559bd0c415a12,495942b392c218ed6ac8,NCT00375401,Pfizer Investigational Site,Burlington,North Carolina,27215,United States,36.09569,-79.4378
3592477b5e40be390c96,edfe17f8ca4df097dc9e,NCT00375401,Pfizer Investigational Site,Charlotte,North Carolina,28211,United States,35.22709,-80.84313
85609508c0e37a2a510b,62619bc6218114bd6c22,NCT00375401,Pfizer Investigational Site,Charlotte,North Carolina,28277,United States,35.22709,-80.84313
d0f5d08bbff5aa0e7367,b95b6db3dd203f0e853f,NCT00375401,Pfizer Investigational Site,Fargo,North Dakota,58103,United States,46.87719,-96.7898
fed2d1ae9e85db51dfbe,0d5d1e8b2e3787f0a8c8,NCT00375401,Pfizer Investigational Site,Akron,Ohio,44311,United States,41.08144,-81.51901
91b92234ffe98ef77ef8,7bea8e69a8dd904fa0c8,NCT00375401,Pfizer Investigational Site,Medford,Oregon,97504,United States,42.32652,-122.87559
5ad0b4918306dc76d733,4375360449f86fb109e0,NCT00375401,Pfizer Investigational Site,Beaver,Pennsylvania,15009,United States,40.69534,-80.30478
01785251d64472509821,1bff4f220861898bd980,NCT00375401,Pfizer Investigational Site,Philadelphia,Pennsylvania,19104,United States,39.95238,-75.16362
0d70ac0f07f2c7f787c3,e05ebfa58ad88b635d19,NCT00375401,Pfizer Investigational Site,Cumberland,Rhode Island,02864,United States,41.96677,-71.43284
ea105ec845fc5aa54c45,591ea2a5a9faa51467af,NCT00375401,Pfizer Investigational Site,Pawtucket,Rhode Island,02860,United States,41.87871,-71.38256
8918b86fd71fe4fb0b1c,84d16e517d0b972332c3,NCT00375401,Pfizer Investigational Site,Greer,South Carolina,29651,United States,34.93873,-82.22706
7c5a162b2460be7287f1,657894f599ea0bdf57c8,NCT00375401,Pfizer Investigational Site,Mt. Pleasant,South Carolina,29464,United States,32.79407,-79.86259
7f6a1405575d3ec9110b,8bef8ea659cc47e87357,NCT00375401,Pfizer Investigational Site,Bristol,Tennessee,37620,United States,36.59511,-82.18874
3fb04f14640e25c25c73,f2b7ce903233fb0de802,NCT00375401,Pfizer Investigational Site,Kingsport,Tennessee,37660,United States,36.54843,-82.56182
a955fae04fc8c884846a,fbae6b3c6d3514408824,NCT00375401,Pfizer Investigational Site,Knoxville,Tennessee,37920,United States,35.96064,-83.92074
1c9d7e3d8f3e903964f8,a06940e30d83c5ba255a,NCT00375401,Pfizer Investigational Site,Nashville,Tennessee,37203,United States,36.16589,-86.78444
aad7755a1e63266bf503,1843bbd72726b20e8d46,NCT00375401,Pfizer Investigational Site,Austin,Texas,78705,United States,30.26715,-97.74306
d88d2c1d593558bd5886,1c04950da353bdaf1115,NCT00375401,Pfizer Investigational Site,Beaumont,Texas,77701,United States,30.08605,-94.10185
6c59d08b3fbdc4fd6eb3,6ad72e97aaaa4cebf1ef,NCT00375401,Pfizer Investigational Site,Dallas,Texas,75246,United States,32.78306,-96.80667
f74d15a58951ab674834,a8ed642a61d9a83b6e53,NCT00375401,Pfizer Investigational Site,Dallas,Texas,75390-8858,United States,32.78306,-96.80667
0f45b43ddf26d9255228,d68f8ec7a5522290d8ed,NCT00375401,Pfizer Investigational Site,Fort Worth,Texas,76135,United States,32.72541,-97.32085
faac51eff4cd1ae29c05,efb038678d759f0b4aba,NCT00375401,Pfizer Investigational Site,Fort Worth,Texas,76137,United States,32.72541,-97.32085
d1325d316ebd4fa1ec4a,1fde724ba0eee3c8127e,NCT00375401,Pfizer Investigational Site,Lake Jackson,Texas,77566,United States,29.03386,-95.43439
56ab5a34bd4d6616e290,8ecb99ef49dab041fb39,NCT00375401,Pfizer Investigational Site,San Antonio,Texas,78229,United States,29.42412,-98.49363
9d364e1f1960c99d0107,6ab89e501589b90f4e59,NCT00375401,Pfizer Investigational Site,Charlottesville,Virginia,22911,United States,38.02931,-78.47668
7f8df7a4746b44313eeb,38dd9c407f3677bc45fd,NCT00375401,Pfizer Investigational Site,Norfolk,Virginia,23502,United States,36.84681,-76.28522
913a681449642033e2b0,4d7c750e5d1b410270e9,NCT00375401,Pfizer Investigational Site,Richmond,Virginia,23294,United States,37.55376,-77.46026
280d83d42f90147877ca,71c68cc453a5d1f87a36,NCT00375401,Pfizer Investigational Site,Olympia,Washington,98502,United States,47.04491,-122.90169
f2931fd81b8c0eef76c7,cdfcd2fa66331af4fd09,NCT00375401,Pfizer Investigational Site,Renton,Washington,98057,United States,47.48288,-122.21707
4f1c2ae25fcec69f3421,16f79418beb549c23d7e,NCT00375401,Pfizer Investigational Site,Morgantown,West Virginia,26506-9136,United States,39.62953,-79.9559
655db6bf7285ad7e53ae,2601e5080400b76087b3,NCT00375401,Pfizer Investigational Site,Milwaukee,Wisconsin,53209,United States,43.0389,-87.90647
de8358b5fef26de91733,747a6b173caa8aa181b2,NCT00375401,Pfizer Investigational Site,Oregon,Wisconsin,53575,United States,42.92611,-89.38456
ba4624e4516e95d1bf8d,7ea0f66fd2de8a029cc7,NCT00375401,Pfizer Investigational Site,Calgary,Alberta,T2E 7C5,Canada,51.05011,-114.08529
532eca83a9613d8dfce2,4cd2191a333f42bb88f0,NCT00375401,Pfizer Investigational Site,Winnipeg,Manitoba,R3A 1R9,Canada,49.8844,-97.14704
bfe2b07565ba817c6207,1c6c999e93f8aa977449,NCT00375401,Pfizer Investigational Site,Hamilton,Ontario,L8L 2X2,Canada,43.25011,-79.84963
05f790ba7440f8909c06,61443aba8e3ea9e3a51e,NCT00375401,Pfizer Investigational Site,Oakville,Ontario,L6H 3P1,Canada,43.45011,-79.68292
987c153c12fe1f5b5e1b,363c19073d0203e99398,NCT00375401,Pfizer Investigational Site,Toronto,Ontario,M4R 2G4,Canada,43.70643,-79.39864
5ee55d3c2a0daa2809c7,9f2d1348f3343fe8c6eb,NCT00375401,Pfizer Investigational Site,Charlottetown,Prince Edward Island,C1E 1J7,Canada,46.23459,-63.1256
3639d85d1ad4c80de37a,91c261c34f7e1f8c699e,NCT00375401,Pfizer Investigational Site,L'Ancienne-Lorette,Quebec,G2E 2X1,Canada,46.79392,-71.35191
6375e95e065a4b0ea161,ed3d09424bf9c123b60d,NCT00375401,Pfizer Investigational Site,Montreal,Quebec,H2W 1R7,Canada,45.50884,-73.58781
a93686c60612c233d1e2,d6b82b7d3c6a743b5e43,NCT05822830,Cahaba Research,Birmingham,Alabama,35242,United States,33.52066,-86.80249
34c1d7f80af6ded3c55c,e294b0fa1c5c0dfb2d21,NCT05822830,Cahaba Research - Pelham,Pelham,Alabama,35124,United States,33.28567,-86.80999
d896ed2b05669d2c21e5,2ef2e611f65dce504d4c,NCT05822830,"Southern California Dermatology, Inc.",Santa Ana,California,92701,United States,33.74557,-117.86783
f970a07322b1c5c6e7e2,3025ee519a07f033fd27,NCT05822830,Encompass Clinical Research,Spring Valley,California,91978,United States,32.74477,-116.99892
b8734e1d43fbd768e1dc,7b278b54dd3b33dec1c7,NCT05822830,"University Clinical Investigators, Inc.",Tustin,California,92780,United States,33.74585,-117.82617
54744c3f00be34ce1772,c533499a96ac009fdba2,NCT05822830,"Velocity Clinical Research, Hallandale Beach",Hallandale,Florida,33009,United States,25.9812,-80.14838
c3118288fbdc6f412310,7dd58decb7b19b2ee978,NCT05822830,New Horizon Research Center,Miami,Florida,33165,United States,25.77427,-80.19366
3509491e39c69183231a,e2c1793d88449d0f53f7,NCT05822830,ForCare Clinical Research,Tampa,Florida,33613-1244,United States,27.94752,-82.45843
3c80ab489ad200dd5731,065d30feabb61a93d547,NCT05822830,Rophe Adult and Pediatric Medicine/SKYCRNG,Union City,Georgia,30291,United States,33.58706,-84.54243
e560a30d52f144d6a29d,c188ef25095d9c960f81,NCT05822830,Rocky Mountain Clinical Research,Idaho Falls,Idaho,83404,United States,43.46658,-112.03414
adb6c1d760df047e4ede,82ca0b1873d97d2c7dc4,NCT05822830,Iowa Diabetes and Endocrinology Research Center,West Des Moines,Iowa,50265,United States,41.57721,-93.71133
7a452933480ffe43dd97,2d644580c97d6c2be602,NCT05822830,L-MARC Research Center,Louisville,Kentucky,40213,United States,38.25424,-85.75941
19f92d111daa0f64d9c0,ddc9b12f1881c5ebcbbc,NCT05822830,"Arcturus Healthcare , PLC, Troy Internal Medicine Research Division",Troy,Michigan,48098,United States,42.60559,-83.14993
74a4205b4e3ae1542ac2,8c493996036c984fdce1,NCT05822830,Prime Health and Wellness/SKYCRNG,Fayette,Mississippi,39069,United States,31.71155,-91.06066
1286b09c46d0d96daa5c,d482214df0644bd91263,NCT05822830,StudyMetrix Research,City of Saint Peters,Missouri,63303,United States,38.80033,-90.62651
cde16fe19276ca9d8e5d,e5ff8fe210a72920d9b4,NCT05822830,Palm Research Center Tenaya,Las Vegas,Nevada,89128,United States,36.17497,-115.13722
bb3139d2fff98538b789,bb0b1894cf6e3b34bdf8,NCT05822830,Palm Research Center Sunset,Las Vegas,Nevada,89148,United States,36.17497,-115.13722
c1d36d7a13aa4bda884c,72db3da21c51f0803f4d,NCT05822830,Weill Cornell Medical College,New York,New York,10021,United States,40.71427,-74.00597
8b04da058f969e120ecc,c8a5ac9961eccf521de2,NCT05822830,PharmQuest,Greensboro,North Carolina,27408,United States,36.07264,-79.79198
b109274218d71683579c,065badf62a2bfe58f83f,NCT05822830,Lillestol Research,Fargo,North Dakota,58104,United States,46.87719,-96.7898
dd651bbd9cabfaa180cf,f39f737440ea27e5fe35,NCT05822830,"Alliance for Multispecialty Research, LLC",Norman,Oklahoma,73069,United States,35.22257,-97.43948
a4d9c9c8a22aa665be53,aa7decc8fa10cef71cb1,NCT05822830,"Tribe Clinical Research, LLC",Greenville,South Carolina,29607,United States,34.85262,-82.39401
cc28fb194896f7154676,a3f6485b6cb7427c8d45,NCT05822830,"WR-Clinsearch, LLC",Chattanooga,Tennessee,37421,United States,35.04563,-85.30968
99e0cb50f53d02844b85,9dae3c2356e4a3079f83,NCT05822830,The University of Texas Health Science Center at Houston,Bellaire,Texas,77401,United States,29.70579,-95.45883
5d93d4506b974d07cdde,659b0dfa385ba8a8ab26,NCT05822830,Dallas Diabetes Research Center,Dallas,Texas,75230,United States,32.78306,-96.80667
cd0ff918b06736893fc5,daa1f6823f4481933789,NCT05822830,North Texas Endocrine Center,Dallas,Texas,75231,United States,32.78306,-96.80667
c5d389aaa3e3d79a0bb9,31c1cc74d2bdf4279378,NCT05822830,"Biopharma Informatic, LLC",Houston,Texas,77043,United States,29.76328,-95.36327
8d269fd87a44436b9074,b4576df30f713936eea8,NCT05822830,"PlanIt Research, PLLC",Houston,Texas,77079,United States,29.76328,-95.36327
bde5a5a7216111330101,bceb33a67d0c284d24e5,NCT05822830,Southern Endocrinology Associates,Mesquite,Texas,75149,United States,32.7668,-96.59916
acfb1836583fe6440cfb,6c6ff7c53da94c02c414,NCT05822830,Pinnacle Clinical Research,San Antonio,Texas,78229,United States,29.42412,-98.49363
feedb0d2dca3b5341866,4ea2d71924a9678872e1,NCT05822830,Puerto Rico Medical Research,Ponce,,00717,Puerto Rico,18.01031,-66.62398
b37e8ed4ffe6cf1b7e52,46afa75939cc3246eb1c,NCT05822830,Wellness clinical Research Vega Baja,Vega Baja,,00694,Puerto Rico,18.44439,-66.38767
e55c7c43b60125f87be8,6f37e233f21be85a5171,NCT06501248,"Biomedical Unit Research 02, Specialties Hospital, Medical Unit of High Specialty, West National Medical Center, Mexican Social Security Institute.",Guadalajara,Jalisco,44380,Mexico,20.67738,-103.34749
4051e32bb13d41db4054,45bd4f2258f3f7053806,NCT06309992,ARK Clinical Research,Fountain Valley,California,92708,United States,33.70918,-117.95367
3c681e1495e6a503ac03,7ece26ece018d833d1c7,NCT06309992,Velocity Clinical Research-Gardena-69773,Gardena,California,90247,United States,33.88835,-118.30896
aab6f4866da58ce53629,ee017b90990267ba27a9,NCT06309992,ARK Clinical Research,Long Beach,California,92657,United States,33.76696,-118.18923
8a6d2a4a8c1b346d3436,c6339caa3b774ef66ed8,NCT06309992,"Catalina Research Institute, LLC",Montclair,California,91763,United States,34.07751,-117.68978
856c3dac867a5a36ca08,33b55ef511107c15c960,NCT06309992,Velocity Clinical Research-North Hollywood-69852,North Hollywood,California,91606,United States,34.17223,-118.37897
d735f5fdbedb75b2ab16,91a302a4743c32b1cb56,NCT06309992,Velocity Clinical Research-Panorama City-68861,Panorama City,California,91402,United States,34.22473,-118.44981
9cc637eb4e55d5178319,eb94e977533a84fde481,NCT06309992,"Velocity Clinical Research, Santa Ana",Santa Ana,California,92704,United States,33.74557,-117.86783
313446e06067168f1a8d,3b11e670dcbd06de9a65,NCT06309992,Excel Medical Clinical Trials,Boca Raton,Florida,33434,United States,26.35869,-80.0831
ed2e0feff2eefda9515f,df2bfff1d368c3044c15,NCT06309992,Segal Drug Trials,Delray Beach,Florida,33484,United States,26.46146,-80.07282
f4859e94644d6dba8e70,ae86efef8190a039da25,NCT06309992,Fleming Island Center for Clinical Research,Fleming Island,Florida,32003,United States,30.0933,-81.71898
f6fa3ca259f3215e97ae,56e0953c7d123fb40dc9,NCT06309992,"Covenant Metabolic Specialists, LLC - Fort Myers",Fort Myers,Florida,33912,United States,26.62168,-81.84059
33ed11f878270f7bbd2f,f7e4be78c6a1b98e20b4,NCT06309992,Velocity Clinical Research-Hallandale Beach-67888,Hallandale,Florida,33009,United States,25.9812,-80.14838
e8004852cd923e0add71,9773cefbc48f7ca6bdc4,NCT06309992,Nature Coast Clinical Research-Inverness-48221,Inverness,Florida,34452,United States,28.83582,-82.33037
9a38213197ea95b4a6b9,0dc2b0159b9b48c0f5be,NCT06309992,"Health Awareness, Inc.",Jupiter,Florida,33458,United States,26.93422,-80.09421
3b3961bfce7b1021d20a,dae37d614ea29d5f5d0d,NCT06309992,Verus Clinical Research Corporation,Miami,Florida,33135,United States,25.77427,-80.19366
b14bbae80a12ce2b45bb,4c3d46c8065c01ee77df,NCT06309992,Panax Clinical Research,Miami Lakes,Florida,33014,United States,25.90871,-80.30866
2cfc941f27f26ce49328,2489c73eafcdab4bc178,NCT06309992,"Covenant Research and Clinics, LLC",Sarasota,Florida,34240,United States,27.33643,-82.53065
44208ef414ac3743804e,7fb6606dd043accbf0af,NCT06309992,"Springfield Clinic, LLP",Springfield,Illinois,62702,United States,39.80172,-89.64371
cf2d0d691e80cfdbc362,a95145f72ad64595ba01,NCT06309992,Indiana University,Indianapolis,Indiana,46202,United States,39.76838,-86.15804
d99efb009ae0b0237221,fb0878ed97e58ed4972b,NCT06309992,University of Iowa Hospitals and Clinics,Iowa City,Iowa,52242,United States,41.66113,-91.53017
90c617cd534d52ebaac5,b80081f794e7436dc390,NCT06309992,Kansas Medical Clinic PA,Topeka,Kansas,66606-1707,United States,39.04833,-95.67804
d07769a5f5f0ad98f5af,35888fa75678e2de7a19,NCT06309992,"Louisiana Research Center, LLC",Shreveport,Louisiana,71105,United States,32.52515,-93.75018
416a0b3fb6f291a76bdf,c02b6e2ced0c108fccbb,NCT06309992,Washington University School of Medicine,St Louis,Missouri,63110,United States,38.62727,-90.19789
d72d7fca88c4cf25868e,adfbdaa145b0cfa0e21f,NCT06309992,DSI Research Northridge LLC,Dayton,Ohio,45414,United States,39.75895,-84.19161
7e8a0c13fedab9fe067f,54d95cb6848f6322cac5,NCT06309992,Medical University of South Carolina,Charleston,South Carolina,29425,United States,32.77632,-79.93275
a5d41970639ba129b52d,b1f05fdd7acc5e6e83ed,NCT06309992,"Velocity Clinical Research, Austin",Austin,Texas,78759,United States,30.26715,-97.74306
9d95e108e8ff9e129807,b4c552c2350c3357146e,NCT06309992,Amel Med LLC,Georgetown,Texas,78628,United States,30.63269,-97.67723
b847a4c535de9b4cc763,b9d33bcb5bc39df9fc97,NCT06309992,Gastroenterology and Liver Research LLC,Houston,Texas,77043,United States,29.76328,-95.36327
e29efd69ca129aba2e74,562de8386ba9df6b7a33,NCT06309992,"Biopharma Informatic, Inc. Research Center",Houston,Texas,77084,United States,29.76328,-95.36327
db63b20028fda1776e3c,f4a1b3ad53c38a3ed532,NCT06309992,"Accurate Clinical Research, Inc.",Humble,Texas,77346,United States,29.99883,-95.26216
63f5e61d636375dbebad,a3aecd0300cc7cd033b9,NCT06309992,"Clinical Trials of Texas, LLC",San Antonio,Texas,78229,United States,29.42412,-98.49363
1e61f77bfe5cc747313b,7e4d9be2185b11bce734,NCT06309992,"Velocity Clinical Research, Waco",Waco,Texas,76710,United States,31.54933,-97.14667
f7ccef4a51e1bd789c81,c195dec8a1b661cff9ce,NCT06309992,GI Select Health Research LLC,Richmond,Virginia,23236,United States,37.55376,-77.46026
817ff86244dcf0ab39a1,16c4a8c4c0a8becd5272,NCT06309992,Hospital Universitari Vall d'Hebron,Barcelona,,08035,Spain,41.38879,2.15899
29dc1918a10ecca0bc3d,bc9f39043e20e4149a26,NCT06309992,Hospital Clínic de Barcelona,Barcelona,,08036,Spain,41.38879,2.15899
bd30f2d391e3ce570d26,facabe73bf6b46312723,NCT06309992,Hospital Universitario Ramon Y Cajal,Madrid,,28034,Spain,40.4165,-3.70256
cffe719541324f820ec6,68d234e38686238eba84,NCT06309992,Hospital Universitario La Paz,Madrid,,28046,Spain,40.4165,-3.70256
0f9538f9f9a3a200d45f,8cfd2bafa674ec6e8869,NCT00146107,Washington University School of Medicine,St Louis,Missouri,63131,United States,38.62727,-90.19789
62c3c8ba27014e5bfbcd,afd8596c2cf5bb3e8f40,NCT02672592,"University Department of Medicine, Kantonsspital Aarau",Aarau,,5001,Switzerland,47.39254,8.04422
f490e5890dff980fab99,4bf6f6cd5927dd0cdc11,NCT02672592,University Hospital Basel,Basel,,4031,Switzerland,47.55839,7.57327
d2e1d2f9eb9a2e07ab3a,612637bc0f659a624403,NCT03345771,New York University School of Medicine,New York,New York,10016,United States,40.71427,-74.00597
d71dcd4abb8d7ce8e2a2,fc376960f4da28dc7040,NCT03419624,Diabeteszentrum Oldenburg,Oldenburg,Lower Saxony,23758,Germany,53.14039,8.21479
cf31a3cd9212a1843212,927090612e3598f287bf,NCT03419624,University Medical Center Hamburg-Eppendorf,Hamburg,,20246,Germany,53.55073,9.99302
efe5cc39629acb3b25de,ccb1290467d1e50cb609,NCT03419624,Diabetologische Schwerpunktpraxis Harburg,Hamburg,,21073,Germany,53.55073,9.99302
f0354e4de97cb6ba3095,70ee066964ac74621e3b,NCT03419624,Gemeinschaftspraxis für Innere Medizin und Diabetologie,Hamburg,,22607,Germany,53.55073,9.99302
8232df4438ad666a896a,c88cb16c68e615d1c1a1,NCT04520490,Seattle Children's Hospital,Seattle,Washington,98105,United States,47.60621,-122.33207
443b638051a9ff23d437,944f3b2511b820316b0a,NCT04221750,"Michael E. DeBakey VA Medical Center, Houston, TX",Houston,Texas,77030-4211,United States,29.76328,-95.36327
4e40ee9feb7a00ef7ba8,ea6fb49810deb1e9cd20,NCT07075146,"Hospital de infectología, Centro Médico Nacional La Raza",Mexico City,,02990,Mexico,19.42847,-99.12766
e9fd99ce6a971bc1da56,3a6e2ae02f844cd47a21,NCT00478972,Sanofi-Aventis Administrative Office,Tokyo,,,Japan,35.6895,139.69171
c16bd37c4884926afd97,b53693a3fda6bdaebff5,NCT07037459,University of Alabama Saint Vincent's Birmingham,Birmingham,Alabama,35205,United States,33.52066,-86.80249
6056c807e7b94c59b97b,43fab18c19e80bb994f4,NCT07037459,SEC Clinical Research,Dothan,Alabama,36305,United States,31.22323,-85.39049
4b8386c00dfd6c06579b,2d9e1a7f1bbe12712abe,NCT07037459,Eastern Shore Research Institute,Fairhope,Alabama,36532,United States,30.52297,-87.90333
24ec34847d7e7a800c6b,841a70adbe2f6ef68fdd,NCT07037459,Heart Center Research LLC,Huntsville,Alabama,35801-4317,United States,34.7304,-86.58594
45a74b18fa86fa8226e1,5da75e388788198f585d,NCT07037459,HonorHealth,Phoenix,Arizona,85006,United States,33.44838,-112.07404
57637fd8f153bd3b6432,c049256854aa7d8387e6,NCT07037459,Medical Advancement Centers of Arizona,Phoenix,Arizona,85044,United States,33.44838,-112.07404
0dc503254625916cb08e,c831678000faf7e1c766,NCT07037459,Pima Heart and Vascular Clinical Research,Tucson,Arizona,85704,United States,32.22174,-110.92648
29378901727645e32545,aa9a709bfe43737ff722,NCT07037459,Yuma Clinical Trials,Yuma,Arizona,85365,United States,32.72532,-114.6244
23db907779ec949ebdfb,865c726e76614797d5b9,NCT07037459,Arkansas Cardiology,Little Rock,Arkansas,72205,United States,34.74648,-92.28959
07bf5ddd3d5861f7ae65,ee2e047ca34023107ef9,NCT07037459,National Heart Institute,Beverly Hills,California,90211,United States,34.07362,-118.40036
120c155abc7b2b08508c,1d25db82e3b74fccc8c7,NCT07037459,"Valley Clinical Trials, LLC dba Flourish Research",Covina,California,91723,United States,34.09001,-117.89034
1fce47e3a9493fcfe84d,05a82cd4893fc969ff8c,NCT07037459,National Institute of Clinical Research,Huntington Beach,California,92648,United States,33.6603,-117.99923
ea148449ad190459777a,53a1148bb70b0934ef65,NCT07037459,310 Clinical Research,Inglewood,California,90301,United States,33.96168,-118.35313
601649f346807e8b2d9c,18bc611648f23ca25aae,NCT07037459,Radin Cardiovascular Medical Group,Newport Beach,California,92663,United States,33.61891,-117.92895
46ff45d98974f86c745c,5aa57174119726f1f74d,NCT07037459,Valley Clinical Trials,Northridge,California,91325,United States,34.22834,-118.53675
